YEAR_MONTH,FISCAL_YEAR,BRAND,BRAND_QUALITY_SIZE,SALES_CHANNEL,VOLUME_IN_L,NET_SALES,COGS
201912,2020,brand_c,,off_trade,910909.719,2399087.58,1748527.76
202107,2022,brand_m,,off_trade,46145.646,625412.31,121763.89
201807,2019,brand_d,,off_trade,754295.598,2342870.57,1667878.66
201808,2019,brand_h,,off_trade,173933.892,827082.27,224143.79
201810,2019,brand_h,,off_trade,243028.692,1120199.91,355645.42
202301,2023,brand_m,,on_trade,1163.394,37207.1,4175.76
202103,2021,brand_m,,on_trade,757.809,24042.81,3660.48
202008,2021,brand_h,,off_trade,236052.108,1236642.24,309338.21
202106,2021,brand_h,,off_trade,325124.721,1619595.96,430656.41
202110,2022,brand_f,,off_trade,66610.125,378308.92,121378.85
202012,2021,brand_d,,on_trade,6427.503,22873.16,12745.39
202302,2023,brand_j,,off_trade,39093.57,278992.04,56397.41
202011,2021,brand_b,,off_trade,194590.503,741515.74,281732.44
201907,2020,brand_h,,on_trade,53941.455,311493.44,65188.79
201908,2020,brand_b,,on_trade,101071.692,290180.24,143728.88
201906,2019,brand_j,,off_trade,19395.612,118981.86,34558.33
201809,2019,brand_m,,off_trade,31782.303,345283.27,89236.55
201807,2019,brand_h,,on_trade,48132.621,309775.17,62055.23
201810,2019,brand_h,,on_trade,53925.543,314066.48,69523.11
202004,2020,brand_g,,on_trade,-3666.591,-84321.03,-5024.46
201905,2019,brand_g,,on_trade,37427.967,215687.44,72043.13
202109,2022,brand_m,,off_trade,42623.676,563401.64,112619.44
202201,2022,brand_m,,off_trade,34306.461,468635.8,89855.28
201911,2020,brand_g,,on_trade,62671.545,455654.9,109819.62
201808,2019,brand_f,,off_trade,43999.209,250626.52,78891.21
202005,2020,brand_g,,off_trade,228185.217,1648163.48,417696.39
202208,2023,brand_b,,on_trade,76832.01,-378952.1,116352.76
202301,2023,brand_b,,on_trade,34894.188,36878.01,54297.05
202210,2023,brand_f,,off_trade,57719.907,329661.98,106434.04
202104,2021,brand_i,,off_trade,46301.391,451898.85,213708.87
202012,2021,brand_m,,off_trade,152257.581,1764401.38,414956.87
201911,2020,brand_h,,on_trade,62328.861,376844.02,75278.27
202302,2023,brand_l,,off_trade,8660.421,52255.58,28670.75
202001,2020,brand_h,,off_trade,93346.38,489619.66,117385.34
201903,2019,brand_c,,off_trade,718212.96,2143520.32,1394677.21
201905,2019,brand_c,,on_trade,18961.56,69085.82,36994.43
202006,2020,brand_m,,on_trade,479.502,59963.14,3633.42
202012,2021,brand_e,,on_trade,1147.248,-112823.37,4643.47
202011,2021,brand_k,,on_trade,1261.971,44064.94,9138.34
202012,2021,brand_k,,on_trade,2614.68,42542.88,18933.52
202104,2021,brand_k,,on_trade,2451.996,130713.79,17755.35
202105,2021,brand_k,,on_trade,5818.194,216644.9,42130.67
202107,2022,brand_j,,on_trade,28538.973,176553.23,50945.61
202102,2021,brand_h,,on_trade,90.603,49747.71,113.45
202010,2021,brand_e,,off_trade,83683.656,945170.91,195404.86
202105,2021,brand_e,,off_trade,72138.483,725406.51,159411.22
202106,2021,brand_e,,off_trade,65946.132,611397.2,149881.21
202104,2021,brand_e,,off_trade,41408.604,481724.93,93879.6
202104,2021,brand_c,,off_trade,432032.382,1303127.37,821281.61
202105,2021,brand_c,,off_trade,583986.285,1806839.48,1127156
201810,2019,brand_l,,on_trade,4942.359,56824.4,14408.89
202105,2021,brand_l,,on_trade,5241.663,79347.21,15583.12
202012,2021,brand_i,,on_trade,869.535,1146.11,3961.27
202211,2023,brand_j,,off_trade,82943.316,528443.28,119656.16
202007,2021,brand_l,,on_trade,1843.848,13168.99,5481.58
202212,2023,brand_k,,off_trade,5886.54,189014.34,41329.57
201807,2019,brand_b,,off_trade,147283.101,563354.04,210850.24
201809,2019,brand_b,,off_trade,56279.295,211938.73,106808.72
201912,2020,brand_l,,on_trade,4582.917,50908.65,13853.05
201812,2019,brand_k,,off_trade,5214.591,196108.67,37991.52
202112,2022,brand_l,,on_trade,2378.997,7038.89,7429.86
202202,2022,brand_l,,on_trade,4939.227,53017.5,15425.69
202003,2020,brand_k,,off_trade,4736.979,139158.37,33528.17
202006,2020,brand_k,,off_trade,2893.797,55411.51,20482.13
201905,2019,brand_k,,on_trade,7498.197,213272.22,54628.95
202207,2023,brand_j,,off_trade,40996.152,218501.48,59142.12
202106,2021,brand_c,,on_trade,20133,55318.71,36849.52
202107,2022,brand_j,,off_trade,38803.815,305964.95,69269.44
202202,2022,brand_j,,off_trade,33032.979,264069.99,58967.86
202107,2022,brand_d,,on_trade,6210,18532.98,11892.55
202108,2022,brand_d,,on_trade,7164,21221.87,13598.94
202010,2021,brand_a,,on_trade,56241.099,67345.27,102597.33
202104,2021,brand_a,,on_trade,76552.929,367565.88,129846.48
202112,2022,brand_g,,on_trade,33235.803,214166.9,65621.14
202210,2023,brand_a,,on_trade,178654.032,650337.13,299501.82
201910,2020,brand_m,,off_trade,68003.37,781513.92,193311.91
201910,2020,brand_d,,on_trade,20347.74,62934.27,39361.86
202210,2023,brand_g,,off_trade,423967.14,3499764.49,823493.2
201901,2019,brand_m,,off_trade,26922.627,367322.5,75424.74
201912,2020,brand_m,,off_trade,91719.495,1027022.65,253998.14
202301,2023,brand_a,,on_trade,88353.72,74140.41,149291.65
202002,2020,brand_a,,off_trade,296675.055,1067059.02,463416.19
202004,2020,brand_d,,on_trade,1867.5,-10422.13,3527.98
201906,2019,brand_a,,off_trade,301287.069,907768.07,521444.93
201903,2019,brand_m,,off_trade,20960.694,309028.22,57456.46
202008,2021,brand_j,,off_trade,32415.561,215448.01,64431.91
201903,2019,brand_h,,on_trade,42781.788,291521.98,55153.78
201904,2019,brand_h,,on_trade,52982.685,307705.19,68304.89
202112,2022,brand_e,,on_trade,3749.103,44160.18,8400.02
201911,2020,brand_b,,off_trade,194045.499,831311.61,290000
202203,2022,brand_b,,on_trade,94552.677,193914.59,126187.71
202102,2021,brand_f,,on_trade,227.925,63006.65,1348.81
202208,2023,brand_i,,off_trade,19841.454,289800.84,93458.6
201810,2019,brand_f,,on_trade,51671.196,296991.05,96116.45
202003,2020,brand_b,,on_trade,64174.14,159577.24,91398.32
202207,2023,brand_h,,on_trade,65864.646,801363.5,89303.4
201901,2019,brand_f,,off_trade,24687.018,135011.82,44997.78
201910,2020,brand_g,,off_trade,242946.315,1885729.88,441605.64
202012,2021,brand_h,,off_trade,424501.101,2167580.84,555140.25
202111,2022,brand_f,,off_trade,104320.656,702763.68,204704.29
202204,2022,brand_c,,on_trade,3123,10259.93,6801.4
202104,2021,brand_m,,off_trade,53968.473,593280.44,147130.88
202106,2021,brand_m,,off_trade,56044.44,336059.3,150740.43
202010,2021,brand_b,,on_trade,18289.215,19174.79,26047.41
202008,2021,brand_a,,off_trade,448024.122,1643624.69,661670.57
202007,2021,brand_m,,off_trade,47728.62,566267.33,133570.29
202204,2022,brand_m,,off_trade,41088.573,533031.82,108791.3
202207,2023,brand_l,,on_trade,4235.391,48998.29,14021.61
202203,2022,brand_f,,on_trade,84020.085,374492.96,148453.68
202108,2022,brand_k,,on_trade,4705.209,369322.29,33454
202109,2022,brand_k,,on_trade,5757.57,190917.02,40936.53
202205,2022,brand_k,,on_trade,5007.573,169232.05,35604.04
202105,2021,brand_m,,on_trade,1863.108,47703.01,6056.04
201807,2019,brand_e,,on_trade,1140.597,-19264.09,3462.86
202204,2022,brand_f,,off_trade,64151.919,435874.75,126188.98
202205,2022,brand_c,,on_trade,3249,10288.84,7075.8
201909,2020,brand_l,,off_trade,16648.785,89661.96,50325.09
202004,2020,brand_i,,on_trade,722.394,6681.88,3366.87
201907,2020,brand_b,,on_trade,99253.35,287254.33,143473.81
202112,2022,brand_k,,off_trade,4351.194,149308.27,30937.05
202102,2021,brand_m,,on_trade,390.6,17918.78,2795.94
202201,2022,brand_c,,on_trade,693,281.96,1509.25
201910,2020,brand_h,,on_trade,46372.239,270171.96,56013.31
201907,2020,brand_l,,off_trade,12873.609,105060.92,38913.62
202103,2021,brand_j,,on_trade,2440.197,-975.04,4849.39
202205,2022,brand_l,,on_trade,7706.376,87720.74,24067.92
201812,2019,brand_m,,on_trade,1461.33,41270.47,5232.34
201901,2019,brand_m,,on_trade,923.724,13684.4,3183.29
202001,2020,brand_j,,on_trade,9911.988,84920.06,17486.64
202106,2021,brand_k,,on_trade,6688.215,217905.72,48430.58
201807,2019,brand_m,,on_trade,1247.121,41099.96,8783.81
201908,2020,brand_m,,off_trade,27287.721,249709.05,76401.68
202205,2022,brand_d,,on_trade,9733.5,32268.17,19231.8
202302,2023,brand_k,,off_trade,788.994,17953.86,5539.56
202007,2021,brand_i,,on_trade,1415.403,13910.11,6440.87
202103,2021,brand_i,,on_trade,529.74,1377.01,2381.01
202207,2023,brand_e,,off_trade,46265.292,379740.89,101671.79
202209,2023,brand_d,,on_trade,10314,32503.3,19160.53
202011,2021,brand_h,,on_trade,3689.415,22402.05,4633.32
202012,2021,brand_h,,on_trade,3917.403,-47655.99,4945.7
201809,2019,brand_j,,on_trade,14170.815,123935.6,25295.6
202301,2023,brand_c,,on_trade,738,2526.98,1610.78
201907,2020,brand_i,,on_trade,470.394,6686.4,2508.8
202011,2021,brand_i,,off_trade,61100.352,621606.96,281383.55
202101,2021,brand_i,,off_trade,18985.194,177048.15,88294.29
202006,2020,brand_j,,off_trade,30219.003,76245.89,53328.88
202207,2023,brand_k,,off_trade,2480.994,84922.06,17419
202004,2020,brand_k,,on_trade,414.594,43443.5,2934.5
